Player_A,Player_B,Team,Minutes_Together,Net_Rating
T. Haliburton,I. Jackson,IND,60.083332999999996,0.0
O. Robinson,J. Jaquez Jr.,MIA,59.99166700000001,11.5
Z. Williams,J. Goodwin,MEM,59.45,-1.6666666666666667
J. Goodwin,V. Williams Jr.,MEM,59.45,-1.6666666666666667
B. Bogdanovic,M. Bagley III,DET,59.283333999999996,-8.666666666666666
L. Shamet,D. Gafford,WAS,59.113333,2.3333333333333335
K. Anderson,T. Brown Jr.,MIN,58.795,-5.333333333333333
J. Poeltl,G. Dick,TOR,58.636667,-11.333333333333334
T. McConnell,T. Haliburton,IND,58.466666,15.666666666666666
S. Dinwiddie,D. Smith Jr.,BKN,58.461667,6.0
J. Isaac,W. Carter Jr.,ORL,58.378333,14.5
D. Gafford,J. Green,DAL,58.375,-20.0
P. Tucker,T. Mann,LAC,58.36,4.0
J. Green,J. Landale,HOU,58.306666,17.0
D. Wright,M. Bagley III,WAS,58.195,4.333333333333333
D. Brooks,C. Whitmore,HOU,58.158333,2.3333333333333335
N. Batum,M. Bamba,PHI,58.155,6.0
X. Tillman,D. Roddy,MEM,58.066667,-1.5
A. Len,K. Ellis,SAC,58.028333,7.666666666666667
M. Muscala,A. Thompson,DET,57.990001,-3.5
G. Allen,C. Metu,PHX,57.858333,-1.0
C. Sexton,L. Samanic,UTA,57.713333,11.5
A. Pokusevski,N. Richards,CHA,57.60000000000001,8.5
M. Bridges,N. Clowney,BKN,57.583332999999996,-2.3333333333333335
S. Curry,V. Micic,CHA,57.428332999999995,5.5
M. Muscala,J. Poole,WAS,57.251667000000005,-17.0
O. Anunoby,M. Flynn,TOR,57.165,4.333333333333333
P. Beverley,A. Green,MIL,57.058333,-4.0
C. Martin,G. Williams,CHA,56.896665999999996,2.6666666666666665
S. Aldama,T. Jemison,MEM,56.866667,-4.333333333333333
E. Fournier,M. Sasser,DET,56.85,-1.0
M. Robinson,M. McBride,NYK,56.668333,12.0
P. Mills,C. Martin,MIA,56.593333,11.333333333333334
J. Poole,P. Baldwin Jr.,WAS,56.583332999999996,6.333333333333333
D. Roddy,J. Gilyard,MEM,56.483333,-10.75
K. Durant,Y. Watanabe,PHX,56.451666,3.0
V. Williams Jr.,T. Jemison,MEM,56.433333000000005,-3.6666666666666665
C. McCollum,M. Ryan,NOP,56.216666000000004,0.5
J. Valanciunas,M. Ryan,NOP,56.216666000000004,0.5
C. Zeller,J. Alvarado,NOP,56.211665999999994,11.333333333333334
C. Zeller,N. Marshall,NOP,56.211665999999994,11.333333333333334
D. Theis,B. Boston Jr.,LAC,55.833334,-15.666666666666666
G. Hayward,B. McGowens,CHA,55.806667,-6.75
D. Schroder,J. Wilson,BKN,55.800000000000004,-2.0
T. McConnell,P. Siakam,IND,55.548333,11.333333333333334
D. Rose,J. Jackson Jr.,MEM,55.483333,-6.5
O. Dieng,C. Wallace,OKC,55.421666,-15.0
B. Simmons,N. Claxton,BKN,55.333333999999994,-16.0
D. Gafford,J. Hardy,DAL,55.291667,2.3333333333333335
M. Bridges,T. Watford,BKN,55.281666,-9.0
D. Rose,B. Biyombo,MEM,55.216666,-4.0
T. Gibson,I. Quickley,NYK,55.068333,-1.3333333333333333
S. Milton,A. Edwards,MIN,54.681667,8.0
B. Brown,J. Freeman-Liberty,TOR,54.599999999999994,-11.0
T. Rozier,N. Smith Jr.,CHA,54.5,-5.666666666666667
W. Matthews,C. Capela,ATL,54.383333,-6.333333333333333
J. Richardson,T. Bryant,MIA,54.33,-0.3333333333333333
E. Omoruyi,J. Davis,WAS,54.266667,24.5
E. Omoruyi,B. Coulibaly,WAS,54.266667,24.5
A. Gill,E. Omoruyi,WAS,54.266667,24.5
A. Gill,B. Coulibaly,WAS,54.266667,24.5
J. Davis,B. Coulibaly,WAS,54.266667,24.5
D. Smith Jr.,C. Johnson,BKN,53.996667,0.3333333333333333
J. Gilyard,G. Jackson,MEM,53.934999000000005,0.25
C. Reddish,J. Hayes,LAL,53.883333,6.666666666666667
K. Knox II,J. Wiseman,DET,53.855,0.6666666666666666
J. Randle,P. Achiuwa,NYK,53.526667,-1.3333333333333333
O. Anunoby,C. Boucher,TOR,53.415,3.0
O. Yurtseven,O. Agbaji,UTA,53.400000000000006,-25.0
M. Plumlee,B. Hyland,LAC,53.368333,-11.333333333333334
C. Payne,T. Maxey,PHI,53.363333999999995,4.0
E. Gordon,C. Metu,PHX,53.291667000000004,3.3333333333333335
O. Anunoby,J. Sims,NYK,53.150000000000006,16.5
L. Kennard,X. Tillman,MEM,53.051667,1.25
M. Branham,D. Barlow,SAS,53.001666,-6.333333333333333
B. Biyombo,J. Gilyard,MEM,52.983333,4.0
D. Bane,J. Gilyard,MEM,52.983333,4.0
N. Richards,L. Black,CHA,52.966667,0.6666666666666666
B. Miller,L. Black,CHA,52.966667,0.6666666666666666
I. Stewart,M. Sasser,DET,52.883333,-8.0
J. Morant,V. Williams Jr.,MEM,52.803333,12.0
A. Gordon,C. Gillespie,DEN,52.59,28.0
N. Jokic,C. Gillespie,DEN,52.59,28.0
K. Caldwell-Pope,C. Gillespie,DEN,52.59,28.0
M. Porter Jr.,C. Gillespie,DEN,52.59,28.0
J. Nurkic,J. Goodwin,PHX,52.581667,0.0
T. Thompson,I. Okoro,CLE,52.58,2.0
K. Huerter,C. Duarte,SAC,52.416667,10.0
A. Nembhard,I. Jackson,IND,52.263333,0.0
L. Samanic,J. Juzang,UTA,52.25,-2.0
J. Porter,R. Barrett,TOR,52.051667,-11.0
J. Porter,I. Quickley,TOR,52.051667,-11.0
Z. Williams,D. Roddy,MEM,52.004999,-4.0
P. Washington,N. Smith Jr.,CHA,51.983333,-2.3333333333333335
M. Morris,J. McDaniels,MIN,51.958332999999996,5.0
J. Williams,O. Dieng,OKC,51.95,-8.666666666666666
K. Knox II,M. Sasser,DET,51.941666999999995,2.3333333333333335
P. Mills,B. Adebayo,MIA,51.783333,17.5
J. Wiseman,C. Cunningham,DET,51.703333,3.3333333333333335
L. James,G. Vincent,LAL,51.615,8.0
C. Okeke,C. Anthony,ORL,51.45,-3.3333333333333335
R. Covington,I. Zubac,LAC,51.4,42.0
K. Leonard,R. Covington,LAC,51.4,42.0
P. George,R. Covington,LAC,51.4,42.0
R. Westbrook,R. Covington,LAC,51.4,42.0
C. Kispert,T. Vukcevic,WAS,51.345000999999996,9.333333333333334
J. Poole,T. Vukcevic,WAS,51.345000999999996,9.333333333333334
D. Avdija,T. Vukcevic,WAS,51.345000999999996,9.333333333333334
D. Schroder,I. Quickley,TOR,51.3,-1.3333333333333333
J. Tatum,N. Queta,BOS,51.166667000000004,0.5
C. Sexton,O. Yurtseven,UTA,51.156667,-7.0
C. Osman,J. Champagnie,SAS,50.933334,-10.5
C. Boucher,G. Dick,TOR,50.878333,-7.333333333333333
M. Flynn,G. Dick,TOR,50.878333,-7.333333333333333
D. Schroder,B. Brown,TOR,50.64,8.0
O. Yurtseven,B. Sensabaugh,UTA,50.483332999999995,-18.0
K. Middleton,M. Beauchamp,MIL,50.415,10.333333333333334
T. Watford,N. Clowney,BKN,50.35,-7.0
M. Kleber,G. Williams,DAL,50.225,-2.6666666666666665
J. Poole,A. Gill,WAS,50.183333000000005,7.333333333333333
B. Fernando,S. Bey,ATL,50.1,-6.0
D. Booker,N. Little,PHX,50.033333,-22.0
D. Sharpe,J. Wilson,BKN,49.903334,-4.0
J. Konchar,S. Pippen Jr.,MEM,49.9,6.5
T. Thompson,M. Strus,CLE,49.785,-3.0
D. Schroder,C. Boucher,TOR,49.716667,-2.6666666666666665
B. Bogdanovic,K. Bufkin,ATL,49.648333,-6.5
B. Fernando,K. Bufkin,ATL,49.648333,-6.5
J. Johnson,K. Bufkin,ATL,49.648333,-6.5
K. Lowry,T. Bryant,MIA,49.611667,-1.3333333333333333
E. Fournier,C. Metu,DET,49.57,0.3333333333333333
R. Bullock Jr.,J. Smith Jr.,HOU,49.438334,-3.3333333333333335
J. Konchar,J. Gilyard,MEM,49.433333000000005,-7.5
K. Dunn,T. Horton-Tucker,UTA,49.386667,-1.0
K. Oubre Jr.,D. House Jr.,PHI,49.3,-8.5
S. Curry,D. Jones Jr.,DAL,49.183333000000005,6.0
P. Tucker,D. Melton,PHI,49.166667,25.0
P. Tucker,T. Maxey,PHI,49.166667,25.0
P. Tucker,T. Harris,PHI,49.166667,25.0
P. Tucker,J. Embiid,PHI,49.166667,25.0
S. Dinwiddie,M. Christie,LAL,49.14,10.333333333333334
J. Wiseman,M. Flynn,DET,49.133333,-5.333333333333333
E. Fournier,M. Flynn,DET,49.133333,-5.333333333333333
K. Porzingis,O. Brissett,BOS,49.123333,5.0
J. Konchar,T. Jemison,MEM,49.083332999999996,3.0
A. Hagans,J. Walker,POR,48.993333,-3.0
A. Nesmith,B. Sheppard,IND,48.961667,3.6666666666666665
S. Mykhailiuk,O. Brissett,BOS,48.783333,13.5
N. Little,J. Goodwin,PHX,48.711667000000006,-0.6666666666666666
D. Eubanks,B. Bol,PHX,48.411667,11.5
D. Sharpe,T. Watford,BKN,48.381667,-0.3333333333333333
D. Šarić,M. Moody,GSW,48.370000000000005,0.0
A. Wiggins,D. Šarić,GSW,48.370000000000005,0.0
J. Thor,N. Mensah,CHA,48.35,-1.0
D. Wright,J. Jaquez Jr.,MIA,48.116667,8.333333333333334
M. Sasser,T. Evbuomwan,DET,48.05,-16.0
J. Crowder,A. Green,MIL,48.026667,4.0
D. McDermott,M. Branham,SAS,47.908333,-5.666666666666667
M. Muscala,T. Jones,WAS,47.876667000000005,-14.0
M. Muscala,K. Kuzma,WAS,47.876667000000005,-14.0
J. Wilson,N. Clowney,BKN,47.781667,5.666666666666667
B. Biyombo,L. Kennard,MEM,47.768333000000005,2.3333333333333335
M. Smart,L. Kennard,MEM,47.768333000000005,2.3333333333333335
L. Walker IV,J. Wilson,BKN,47.751667,-2.3333333333333335
J. Butler,B. Coulibaly,WAS,47.735,5.0
T. Horton-Tucker,T. Hendricks,UTA,47.733333,0.3333333333333333
J. Davis,P. Baldwin Jr.,WAS,47.7,-12.0
I. Smith,C. Martin,CHA,47.654999000000004,-7.333333333333333
S. Dinwiddie,B. Simmons,BKN,47.6,23.0
B. Beal,C. Metu,PHX,47.533333,5.5
K. Bates-Diop,J. Okogie,PHX,47.521665999999996,5.5
R. O'Neale,B. Simmons,BKN,47.358333,-60.0
J. Poeltl,B. Brown,TOR,47.331666999999996,-12.0
S. Henderson,J. Minaya,POR,47.273333,-5.666666666666667
J. Walker,J. Minaya,POR,47.273333,-5.666666666666667
K. Dunn,O. Yurtseven,UTA,47.226667,2.0
C. Martin,L. Ball,CHA,47.118333,-13.5
A. Davis,G. Vincent,LAL,47.081667,8.0
C. Bassey,T. Jones,SAS,46.993334000000004,-2.3333333333333335
C. Osman,C. Bassey,SAS,46.993334000000004,-2.3333333333333335
R. Holmes,B. Coulibaly,WAS,46.826667,-1.3333333333333333
J. Minaya,R. Rupert,POR,46.81,5.666666666666667
V. Krejci,J. Johnson,ATL,46.783333,6.0
A. Lawson,J. Hardy,DAL,46.671667,-6.333333333333333
B. Williams,A. Lawson,DAL,46.671667,-6.333333333333333
A. Lawson,O. Prosper,DAL,46.671667,-6.333333333333333
G. Harris,C. Houstan,ORL,46.666667000000004,7.666666666666667
D. Banton,J. Minaya,POR,46.556666,6.0
C. Metu,J. Goodwin,PHX,46.501667,-4.333333333333333
D. House Jr.,T. Maxey,PHI,46.5,7.5
D. House Jr.,P. Reed,PHI,46.5,7.5
L. Ball,J. Thor,CHA,46.483334,-5.333333333333333
P. Siakam,G. Dick,TOR,46.371667,-18.5
K. Lowry,J. Embiid,PHI,46.25,11.0
L. Stevens,J. LaRavia,MEM,46.159999,8.666666666666666
L. Stevens,G. Jackson,MEM,46.159999,8.666666666666666
J. Jackson Jr.,J. Goodwin,MEM,46.138333,3.0
P. Tucker,J. Harden,LAC,46.05,10.0
N. Richards,J. Thor,CHA,45.905001,-9.0
R. O'Neale,B. Bol,PHX,45.899999,-0.6666666666666666
G. Hayward,K. Williams,OKC,45.62,18.5
D. Graham,S. Mamukelashvili,SAS,45.585,1.6666666666666667
J. Clarkson,B. Sensabaugh,UTA,45.516666,-10.5
R. Rupert,T. Camara,POR,45.516666,3.0
J. Hardy,D. Lively II,DAL,45.506667,4.333333333333333
L. Doncic,J. Hardy,DAL,45.506667,4.333333333333333
D. McDermott,J. Smith,IND,45.381667,28.0
M. Smart,D. Roddy,MEM,45.254999999999995,-3.0
L. Kennard,S. Pippen Jr.,MEM,45.233333,-0.6666666666666666
P. Pritchard,X. Tillman,BOS,45.216667,8.666666666666666
C. Metu,J. Duren,DET,45.033333,-2.5
E. Fournier,T. Brown Jr.,DET,44.981666,-8.666666666666666
C. Thomas,J. Wilson,BKN,44.931667000000004,-1.3333333333333333
A. Burks,K. Hayes,DET,44.826667,-7.0
J. Wiseman,K. Hayes,DET,44.826667,-7.0
S. Mamukelashvili,B. Wesley,SAS,44.8,0.3333333333333333
J. Valančiūnas,N. Marshall,NOP,44.769999999999996,-15.0
L. Kennard,Z. Williams,MEM,44.623334,-10.0
L. Samanic,B. Sensabaugh,UTA,44.616665999999995,1.6666666666666667
V. Micic,C. Martin,CHA,44.583332999999996,5.5
K. Martin,J. Springer,PHI,44.466667,6.0
F. Korkmaz,K. Martin,PHI,44.466667,6.0
F. Korkmaz,J. Springer,PHI,44.466667,6.0
S. Sharpe,J. Walker,POR,44.465,12.0
J. McDaniels,M. Flynn,TOR,44.381667,-3.3333333333333335
K. Olynyk,K. Dunn,UTA,44.263333,-3.0
P. Mills,S. Bey,ATL,44.150001,-5.0
R. Holmes,J. Davis,WAS,44.118333,-16.0
J. Clarkson,O. Yurtseven,UTA,44.103334000000004,-6.5
J. Smith,J. Walker,IND,44.066666999999995,15.5
M. Beauchamp,A. Jackson Jr.,MIL,44.041667000000004,5.0
T. Gibson,J. Brunson,NYK,44.013333,-1.0
M. Bagley III,M. Sasser,DET,43.945,11.0
D. McDermott,I. Jackson,IND,43.88,29.0
M. Brogdon,R. Williams III,POR,43.85,6.5
J. Champagnie,D. Barlow,SAS,43.85,3.5
R. Williams III,S. Sharpe,POR,43.85,6.5
R. Williams III,T. Camara,POR,43.85,6.5
N. Claxton,N. Clowney,BKN,43.766666,-9.0
G. Mathews,T. Forrest,ATL,43.725001000000006,3.3333333333333335
G. Williams,J. Hardy,DAL,43.703334,0.6666666666666666
C. Zeller,J. Hawkins,NOP,43.656666,13.5
I. Joe,O. Dieng,OKC,43.655,-7.0
S. Gilgeous-Alexander,O. Dieng,OKC,43.655,-7.0
M. Bamba,K. Martin,PHI,43.601667,1.0
M. Morris Sr.,J. Embiid,PHI,43.586666,8.5
J. Wiseman,J. Rhoden,DET,43.583333,-8.333333333333334
T. Maledon,J. Thor,CHA,43.538334000000006,-4.0
T. Forrest,J. Johnson,ATL,43.400000000000006,6.0
T. Brown Jr.,A. Edwards,MIN,43.385000000000005,12.0
I. Smith,M. Williams,CHA,43.183333,0.3333333333333333
M. Beasley,M. Beauchamp,MIL,43.171667,7.5
J. Champagnie,B. Wesley,SAS,43.120000000000005,-1.0
J. McGee,C. Duarte,SAC,43.07,9.5
A. Vezenkov,C. Duarte,SAC,43.07,9.5
N. Claxton,T. Watford,BKN,43.016666,-12.5
D. Graham,J. Champagnie,SAS,42.99,-2.3333333333333335
C. Holmgren,O. Dieng,OKC,42.971666,-11.5
J. Butler,J. Davis,WAS,42.95,6.5
J. Jaquez Jr.,J. Cain,MIA,42.846666,-10.666666666666666
J. Richardson,O. Robinson,MIA,42.825,19.0
J. Green,J. Hardy,DAL,42.775,4.333333333333333
T. Gibson,J. Randle,NYK,42.726667,3.3333333333333335
A. Burks,I. Livers,DET,42.666667000000004,-15.0
T. Rozier,J. Richardson,MIA,42.535,-3.3333333333333335
C. Martin,N. Smith Jr.,CHA,42.416666,-17.5
J. Holiday,J. Strawther,DEN,42.32,9.0
J. Crowder,C. Payne,MIL,42.286666999999994,-16.5
P. Mills,T. Bryant,MIA,42.211666,8.0
K. Dunn,L. Samanic,UTA,41.963333,11.0
D. Sabonis,A. Vezenkov,SAC,41.874999,0.3333333333333333
T. Brown Jr.,C. Cunningham,DET,41.75,-2.5
D. White,X. Tillman,BOS,41.666667000000004,1.0
R. Covington,K. Oubre Jr.,PHI,41.55,15.0
D. Booker,B. Bol,PHX,41.545,5.0
D. Powell,D. Exum,DAL,41.391667,-1.5
V. Williams Jr.,G. Jackson,MEM,41.351666,5.666666666666667
B. McGowens,N. Smith Jr.,CHA,41.25,13.5
J. Nwora,I. Jackson,IND,41.241667,9.5
T. McConnell,J. Nwora,IND,41.241667,9.5
J. Minaya,D. Reath,POR,41.16,3.3333333333333335
J. Thor,M. Williams,CHA,41.066667,6.5
J. Thor,B. McGowens,CHA,40.916667000000004,7.0
G. Williams,J. Thor,CHA,40.916666,1.0
D. Bertans,J. Thor,CHA,40.916666,1.0
C. Payne,K. Martin,PHI,40.85,5.5
M. Ryan,H. Jones,NOP,40.833333,-4.0
J. Isaac,C. Houstan,ORL,40.753333,10.0
M. Bridges,L. Black,CHA,40.466667,-5.0
J. Tate,A. Thompson,HOU,40.403334,7.333333333333333
J. Thor,N. Smith Jr.,CHA,40.383333,12.5
A. Gill,P. Baldwin Jr.,WAS,40.35,-0.5
P. Beverley,D. House Jr.,PHI,40.333334,-4.0
I. Stewart,I. Livers,DET,40.311667,-8.0
J. Jackson Jr.,J. LaRavia,MEM,40.138333,2.3333333333333335
M. Smart,S. Aldama,MEM,40.003334,-6.5
I. Livers,A. Thompson,DET,39.921667,-7.0
L. Kennard,D. Roddy,MEM,39.7,-8.0
B. Lopez,A. Green,MIL,39.583332999999996,6.5
P. Washington,J. Hardy,DAL,39.5,8.0
M. Morris Sr.,R. Covington,PHI,39.488333,2.5
L. Kennard,J. Gilyard,MEM,39.485,-0.6666666666666666
J. Nowell,D. Bane,MEM,39.47,3.0
B. Biyombo,J. Nowell,MEM,39.47,3.0
G. Temple,M. Williams,TOR,39.461667,-9.0
I. Quickley,M. Williams,TOR,39.461667,-9.0
G. Dick,M. Williams,TOR,39.461667,-9.0
G. Temple,G. Dick,TOR,39.461667,-9.0
G. Temple,I. Quickley,TOR,39.461667,-9.0
T. Gibson,Q. Grimes,NYK,39.43,-1.5
D. Bertans,C. Martin,CHA,39.25,2.0
D. Hunter,T. Forrest,ATL,39.2,10.0
T. Gibson,R. Barrett,NYK,39.025,-5.0
A. Burks,J. Brunson,NYK,38.851666,-1.0
J. Morant,S. Aldama,MEM,38.766667,5.0
G. Williams,N. Smith Jr.,CHA,38.516666,1.0
D. Bertans,N. Smith Jr.,CHA,38.516666,1.0
D. Schröder,L. Walker IV,BKN,38.511667,8.0
E. Gordon,Y. Watanabe,PHX,38.323333000000005,-2.5
M. Wagner,C. Okeke,ORL,38.316667,2.0
M. Morris Sr.,D. Melton,PHI,38.283333,-13.5
I. Smith,J. Thor,CHA,38.266667,-17.0
D. Schroder,R. Barrett,TOR,38.175,-1.0
P. Mills,J. Johnson,ATL,38.0,-16.0
D. DeRozan,J. Phillips,CHI,37.951667,5.5
C. White,J. Phillips,CHI,37.951667,5.5
M. Bridges,J. Thor,CHA,37.733333,-11.5
J. Porter,G. Trent Jr.,TOR,37.585,-3.0
A. Len,A. Vezenkov,SAC,37.565,13.0
P. Achiuwa,G. Dick,TOR,37.45,-4.0
C. Okeke,A. Schofield,ORL,36.900000000000006,-7.0
A. Schofield,A. Black,ORL,36.900000000000006,-7.0
A. Schofield,C. Houstan,ORL,36.900000000000006,-7.0
J. Green,A. Dosunmu,CHI,36.666666,-2.5
K. Looney,G. Payton II,GSW,36.655,7.5
D. Jones,S. Merrill,CLE,36.566666999999995,-2.0
D. Jones,C. Porter Jr.,CLE,36.566666999999995,-2.0
G. Vincent,J. Hayes,LAL,36.416667000000004,4.5
T. Watford,J. Wilson,BKN,36.116667,0.5
C. Metu,M. Flynn,DET,36.085,-2.0
D. Exum,J. Green,DAL,36.008334,5.5
P. Tucker,D. Theis,LAC,35.856667,25.0
M. Plumlee,B. Boston Jr.,LAC,35.683333,-14.5
J. Okogie,J. Goodwin,PHX,35.675,9.0
J. Morant,X. Tillman,MEM,35.57,0.5
D. Šarić,B. Podziemski,GSW,35.453333,6.0
D. Eubanks,N. Little,PHX,35.415000000000006,6.5
T. Lyles,C. Duarte,SAC,35.291667000000004,2.5
R. Bullock Jr.,A. Holiday,HOU,35.033333,-2.5
S. Pippen Jr.,V. Williams Jr.,MEM,34.966667,2.0
J. Grant,A. Hagans,POR,34.96,4.0
M. Thybulle,A. Hagans,POR,34.96,4.0
V. Micic,K. Williams,OKC,34.95,7.5
I. Smith,N. Mensah,CHA,34.896667,-22.0
M. Bridges,N. Mensah,CHA,34.896667,-22.0
T. Rozier,N. Mensah,CHA,34.896667,-22.0
D. Ayton,J. Minaya,POR,34.89,-7.5
T. Hardaway Jr.,S. Curry,DAL,34.883333,7.0
A. Nembhard,B. Sheppard,IND,34.8,-19.0
J. Wiseman,T. Evbuomwan,DET,34.683333,-10.0
C. Martin,B. McGowens,CHA,34.545,-22.0
J. Robinson-Earl,J. Hawkins,NOP,34.3,-5.5
D. White,O. Brissett,BOS,34.150000000000006,7.0
J. Brown,O. Brissett,BOS,34.150000000000006,7.0
D. Šarić,J. Kuminga,GSW,34.138333,4.5
K. Thompson,D. Šarić,GSW,34.138333,4.5
L. Walker IV,N. Clowney,BKN,33.965,3.0
J. Harden,K. Brown,LAC,33.893333,23.0
D. Wright,B. Adebayo,MIA,33.879999999999995,8.0
Y. Watanabe,N. Little,PHX,33.795,2.5
T. Mann,K. Brown,LAC,33.531667,-6.5
T. Thompson,D. Mitchell,CLE,33.501667,-3.5
J. Nurkic,C. Metu,PHX,33.433333,1.0
E. Gordon,J. Goodwin,PHX,33.061667,-2.0
A. Pokusevski,T. Mann,CHA,33.0,-18.0
C. Houstan,J. Howard,ORL,32.966667,4.0
C. Okeke,J. Howard,ORL,32.966667,4.0
A. Black,J. Howard,ORL,32.966667,4.0
L. Ball,B. McGowens,CHA,32.633334000000005,-12.5
D. Green,D. Saric,GSW,32.6,0.0
R. Westbrook,B. Hyland,LAC,32.531667,16.0
A. Len,D. Mitchell,SAC,32.226667,14.0
T. McConnell,B. Brown,IND,32.118334000000004,-1.5
O. Anunoby,M. Robinson,NYK,31.916667,-3.0
L. Markkanen,B. Sensabaugh,UTA,31.833333,-17.0
J. McDaniels,S. Barnes,TOR,31.814999999999998,-4.0
D. Gallinari,G. Antetokounmpo,MIL,31.813333,-21.0
D. Gallinari,P. Beverley,MIL,31.813333,-21.0
D. Gallinari,P. Connaughton,MIL,31.813333,-21.0
D. Gallinari,B. Portis,MIL,31.813333,-21.0
D. Robinson,D. Smith,MIA,31.771667,-4.5
D. Smith,J. Jaquez Jr.,MIA,31.771667,-4.5
C. Metu,Y. Watanabe,PHX,31.735,-8.0
M. Muscala,J. Ivey,DET,31.666667000000004,-7.0
M. Muscala,J. Duren,DET,31.666667000000004,-7.0
E. Gordon,N. Little,PHX,31.636667000000003,0.0
J. Okogie,N. Little,PHX,31.636667000000003,0.0
D. Jordan,K. Caldwell-Pope,DEN,31.636667,-2.5
P. Mills,D. Murray,ATL,31.608334,-5.0
P. Siakam,I. Jackson,IND,31.543333,13.0
K. Looney,L. Quinones,GSW,31.466667,23.0
L. Stevens,J. Goodwin,MEM,31.421666000000002,7.0
A. Len,C. Duarte,SAC,31.395,-1.0
A. Vezenkov,D. Mitchell,SAC,31.314999999999998,6.5
K. Porzingis,L. Kornet,BOS,31.216666,9.5
E. Fournier,J. Rhoden,DET,31.183333,-10.5
M. Flynn,J. Rhoden,DET,31.183333,-10.5
J. Collins,L. Samanic,UTA,31.183332999999998,6.5
D. Graham,B. Wesley,SAS,31.15,4.0
K. Bates-Diop,J. Goodwin,PHX,31.148334,-6.5
D. Rose,S. Aldama,MEM,31.133333,2.5
O. Okongwu,A. Griffin,ATL,31.113332999999997,-2.5
B. Bogdanovic,A. Griffin,ATL,31.113332999999997,-2.5
T. Young,A. Griffin,ATL,31.113332999999997,-2.5
J. Konchar,X. Tillman,MEM,31.1,3.0
D. Schroder,O. Porter Jr.,TOR,31.071666,1.5
O. Porter Jr.,P. Siakam,TOR,31.071666,1.5
O. Porter Jr.,S. Barnes,TOR,31.071666,1.5
K. Johnson,C. Bassey,SAS,31.066667000000002,-5.5
T. Brown Jr.,M. Flynn,DET,30.998333,-3.5
C. Sexton,J. Juzang,UTA,30.866666000000002,-4.5
C. Joseph,D. Saric,GSW,30.853333,12.0
C. Metu,D. Eubanks,PHX,30.835,-2.0
D. Booker,J. Goodwin,PHX,30.835,-2.0
C. Bassey,M. Branham,SAS,30.776667,-3.5
D. Hunter,K. Bufkin,ATL,30.718333,-2.0
C. Metu,J. Rhoden,DET,30.535000000000004,-6.5
K. Bates-Diop,D. Eubanks,PHX,30.455,5.5
J. Butler,E. Omoruyi,WAS,30.25,17.0
J. Butler,A. Gill,WAS,30.25,17.0
A. Horford,O. Brissett,BOS,30.188333,6.5
D. Graham,M. Branham,SAS,30.138334,-1.0
E. Mobley,C. Porter Jr.,CLE,30.133333,5.5
D. Finney-Smith,J. Wilson,BKN,29.933333,-14.0
J. Wiseman,I. Stewart,DET,29.869999999999997,4.5
X. Tillman,S. Aldama,MEM,29.68,5.5
M. Bamba,J. Springer,PHI,29.6,0.0
F. Korkmaz,M. Bamba,PHI,29.6,0.0
F. Korkmaz,D. House Jr.,PHI,29.6,0.0
D. House Jr.,K. Martin,PHI,29.6,0.0
D. House Jr.,M. Bamba,PHI,29.6,0.0
D. House Jr.,J. Springer,PHI,29.6,0.0
C. Boucher,J. McDaniels,TOR,29.466667,0.0
D. Lillard,C. Payne,MIL,29.416667,-8.0
S. Umude,J. Ivey,DET,29.203333999999998,2.0
J. McDaniels,G. Dick,TOR,29.183334000000002,-7.5
J. Wiseman,S. Fontecchio,DET,29.131667,2.0
J. Brown,X. Tillman,BOS,29.1,-3.5
C. Thomas,T. Watford,BKN,29.083333,-22.0
N. Jokic,J. Strawther,DEN,29.06,7.0
J. Springer,S. Hauser,BOS,28.983333,33.0
S. Mykhailiuk,J. Springer,BOS,28.983333,33.0
L. Kornet,J. Springer,BOS,28.983333,33.0
P. Pritchard,J. Springer,BOS,28.983333,33.0
X. Tillman,S. Hauser,BOS,28.916667000000004,9.5
T. Jones,R. Holmes,WAS,28.810000000000002,-1.0
P. Mills,T. Forrest,ATL,28.808334000000002,-7.5
K. Knox II,I. Stewart,DET,28.75,6.0
B. Adebayo,J. Cain,MIA,28.696666,-14.0
T. Herro,J. Cain,MIA,28.696666,-14.0
M. Williams,B. McGowens,CHA,28.689999999999998,-3.5
G. Temple,J. McDaniels,TOR,28.674999999999997,-8.0
J. Vanderbilt,C. Reddish,LAL,28.641667,6.0
D. Smith Jr.,J. Wilson,BKN,28.636667,-10.0
D. Powell,O. Prosper,DAL,28.571666999999998,-9.0
D. Powell,B. Williams,DAL,28.571666999999998,-9.0
D. Schroder,N. Clowney,BKN,28.5,7.5
T. Maxey,J. Springer,PHI,28.483333000000002,-9.0
P. Reed,J. Springer,PHI,28.483333000000002,-9.0
T. Harris,J. Springer,PHI,28.483333000000002,-9.0
M. Smart,V. Williams Jr.,MEM,28.433333,-2.5
J. Tate,C. Whitmore,HOU,28.38,8.5
T. Gibson,D. DiVincenzo,NYK,28.375,-1.0
D. Fox,K. Edwards,SAC,28.351666,-9.0
M. Monk,K. Edwards,SAC,28.351666,-9.0
H. Barnes,K. Edwards,SAC,28.351666,-9.0
J. Nwora,B. Sheppard,IND,28.275,14.0
J. Nwora,J. Walker,IND,28.275,14.0
I. Jackson,J. Walker,IND,28.275,14.0
